Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,Result
BDCQ.SF3MNCA,2020.09,4757.013,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,,28542.078
BDCQ.SF3MNCA,2020.12,4890.997,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,,29345.982000000004
BDCQ.SF3MNCA,2021.03,4849.237,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,,29095.422
BDCQ.SF3MNCA,2021.06,5258.193,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,,31549.158000000003
BDCQ.SF3MNCA,2021.09,5258.699,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,,31552.193999999996
BDCQ.SF3MNCA,2021.12,5534.828,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,,33208.968
BDCQ.SF3MNCA,2022.03,5521.362,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,,33128.172
BDCQ.SF3MNCA,2022.06,5872.579,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,,35235.474
BDCQ.SF3MNCA,2022.09,5940.26,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,,35641.56
BDCQ.SF3MNCA,2022.12,6074.544,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,,36447.263999999996
BDCQ.SF3MNCA,2023.03,6125.208,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,,36751.248
BDCQ.SF3MNCA,2023.06,6405.905,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,,38435.43
BDCQ.SF3MNCA,2023.09,6303.261,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,,37819.566000000006
BDCQ.SF3MNCA,2023.12,6458.285,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,,38749.71
BDCQ.SF3MNCA,2024.03,6386.227,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,,38317.362
BDCQ.SF3MNCA,2024.06,6568.997,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,,39413.982
BDCQ.SF3MNCA,2024.09,6438.876,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,,38633.256
BDCQ.SF3PP1CA,2016.06,287.789,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,1726.734
BDCQ.SF3PP1CA,2016.09,277.51,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,1665.06
BDCQ.SF3PP1CA,2016.12,288.452,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,1730.712
BDCQ.SF3PP1CA,2017.03,271.776,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,1630.656
BDCQ.SF3PP1CA,2017.06,293.222,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,1759.3319999999999
BDCQ.SF3PP1CA,2017.09,297.711,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,1786.266
BDCQ.SF3PP1CA,2017.12,303.636,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,1821.8160000000003
BDCQ.SF3PP1CA,2018.03,291.346,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,1748.076
BDCQ.SF3PP1CA,2018.06,316.418,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,1898.508
BDCQ.SF3PP1CA,2018.09,319.914,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,1919.484
BDCQ.SF3PP1CA,2018.12,341.139,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,2046.834
BDCQ.SF3PP1CA,2019.03,310.763,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,1864.578
BDCQ.SF3PP1CA,2019.06,331.755,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,1990.53
BDCQ.SF3PP1CA,2019.09,350.96,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,2105.7599999999998
BDCQ.SF3PP1CA,2019.12,361.879,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,2171.2740000000003
BDCQ.SF3PP1CA,2020.03,334.186,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,2005.116
BDCQ.SF3PP1CA,2020.06,328.049,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,1968.2939999999999
BDCQ.SF3PP1CA,2020.09,354.766,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,2128.596
BDCQ.SF3PP1CA,2020.12,364.295,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,2185.77
BDCQ.SF3PP1CA,2021.03,356.864,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,2141.1839999999997
BDCQ.SF3PP1CA,2021.06,374.03,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,2244.18
BDCQ.SF3PP1CA,2021.09,376.662,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,2259.9719999999998
BDCQ.SF3PP1CA,2021.12,379.252,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,2275.512
BDCQ.SF3PP1CA,2022.03,365.252,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,2191.512
BDCQ.SF3PP1CA,2022.06,375.054,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,2250.3239999999996
BDCQ.SF3PP1CA,2022.09,394.774,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,2368.6440000000002
BDCQ.SF3PP1CA,2022.12,403.061,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,2418.366
BDCQ.SF3PP1CA,2023.03,402.133,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,2412.798
BDCQ.SF3PP1CA,2023.06,428.679,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,2572.0739999999996
BDCQ.SF3PP1CA,2023.09,448.093,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,2688.558
BDCQ.SF3PP1CA,2023.12,452.318,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,2713.908
BDCQ.SF3PP1CA,2024.03,438.797,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,2632.782
BDCQ.SF3PP1CA,2024.06,465.5,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,2793.0
BDCQ.SF3PP1CA,2024.09,486.347,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,,2918.082
BDCQ.SF3PPCA,2016.06,287.789,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,1726.734
BDCQ.SF3PPCA,2016.09,277.51,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,1665.06
BDCQ.SF3PPCA,2016.12,288.452,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,1730.712
BDCQ.SF3PPCA,2017.03,271.776,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,1630.656
BDCQ.SF3PPCA,2017.06,293.222,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,1759.3319999999999
BDCQ.SF3PPCA,2017.09,297.711,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,1786.266
BDCQ.SF3PPCA,2017.12,303.636,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,1821.8160000000003
BDCQ.SF3PPCA,2018.03,291.346,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,1748.076
BDCQ.SF3PPCA,2018.06,316.418,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,1898.508
BDCQ.SF3PPCA,2018.09,319.914,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,1919.484
BDCQ.SF3PPCA,2018.12,341.139,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,2046.834
BDCQ.SF3PPCA,2019.03,310.763,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,1864.578
BDCQ.SF3PPCA,2019.06,331.755,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,1990.53
BDCQ.SF3PPCA,2019.09,350.96,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,2105.7599999999998
BDCQ.SF3PPCA,2019.12,361.879,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,2171.2740000000003
BDCQ.SF3PPCA,2020.03,334.186,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,2005.116
BDCQ.SF3PPCA,2020.06,328.049,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,1968.2939999999999
BDCQ.SF3PPCA,2020.09,354.766,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,2128.596
BDCQ.SF3PPCA,2020.12,364.295,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,2185.77
BDCQ.SF3PPCA,2021.03,356.864,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,2141.1839999999997
BDCQ.SF3PPCA,2021.06,374.03,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,2244.18
BDCQ.SF3PPCA,2021.09,376.662,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,2259.9719999999998
BDCQ.SF3PPCA,2021.12,379.252,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,2275.512
BDCQ.SF3PPCA,2022.03,365.252,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,2191.512
BDCQ.SF3PPCA,2022.06,375.054,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,2250.3239999999996
BDCQ.SF3PPCA,2022.09,394.774,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,2368.6440000000002
BDCQ.SF3PPCA,2022.12,403.061,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,2418.366
BDCQ.SF3PPCA,2023.03,402.133,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,2412.798
BDCQ.SF3PPCA,2023.06,428.679,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,2572.0739999999996
BDCQ.SF3PPCA,2023.09,448.093,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,2688.558
BDCQ.SF3PPCA,2023.12,452.318,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,2713.908
BDCQ.SF3PPCA,2024.03,438.797,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,2632.782
BDCQ.SF3PPCA,2024.06,465.5,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,2793.0
BDCQ.SF3PPCA,2024.09,486.347,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,,2918.082
BDCQ.SF3QQ1CA,2016.06,1110.395,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,6662.37
BDCQ.SF3QQ1CA,2016.09,1092.93,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,6557.58
BDCQ.SF3QQ1CA,2016.12,1133.475,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,6800.849999999999
BDCQ.SF3QQ1CA,2017.03,1125.701,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,6754.206
BDCQ.SF3QQ1CA,2017.06,1164.388,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,6986.3279999999995
BDCQ.SF3QQ1CA,2017.09,1203.509,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,7221.054
BDCQ.SF3QQ1CA,2017.12,1236.324,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,7417.944
BDCQ.SF3QQ1CA,2018.03,1225.851,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,7355.106000000001
BDCQ.SF3QQ1CA,2018.06,1283.227,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,7699.362000000001
BDCQ.SF3QQ1CA,2018.09,1319.114,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,7914.684
BDCQ.SF3QQ1CA,2018.12,1389.138,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,8334.828
BDCQ.SF3QQ1CA,2019.03,1328.08,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,7968.48
BDCQ.SF3QQ1CA,2019.06,1386.626,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,8319.756
BDCQ.SF3QQ1CA,2019.09,1412.246,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,8473.476
BDCQ.SF3QQ1CA,2019.12,1513.591,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,9081.545999999998
BDCQ.SF3QQ1CA,2020.03,1409.986,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,8459.916000000001
BDCQ.SF3QQ1CA,2020.06,1425.643,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,8553.858
BDCQ.SF3QQ1CA,2020.09,1554.786,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,9328.716
BDCQ.SF3QQ1CA,2020.12,1576.166,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,9456.996
BDCQ.SF3QQ1CA,2021.03,1589.705,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,9538.23
BDCQ.SF3QQ1CA,2021.06,1665.867,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,9995.202
BDCQ.SF3QQ1CA,2021.09,1700.265,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,10201.59
BDCQ.SF3QQ1CA,2021.12,1797.007,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,10782.042000000001
BDCQ.SF3QQ1CA,2022.03,1755.275,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,10531.650000000001
BDCQ.SF3QQ1CA,2022.06,1842.661,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,11055.966
BDCQ.SF3QQ1CA,2022.09,1843.464,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,11060.784
BDCQ.SF3QQ1CA,2022.12,1898.954,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,11393.724
BDCQ.SF3QQ1CA,2023.03,1914.048,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,11484.288
BDCQ.SF3QQ1CA,2023.06,1996.623,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,11979.738000000001
BDCQ.SF3QQ1CA,2023.09,2080.804,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,12484.824
BDCQ.SF3QQ1CA,2023.12,2135.794,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,12814.764
BDCQ.SF3QQ1CA,2024.03,2191.702,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,13150.212000000001
BDCQ.SF3QQ1CA,2024.06,2180.044,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,13080.264
BDCQ.SF3QQ1CA,2024.09,2194.014,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,,13164.084
BDCQ.SF3QQCA,2016.06,1110.395,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,6662.37
BDCQ.SF3QQCA,2016.09,1092.93,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,6557.58
BDCQ.SF3QQCA,2016.12,1133.475,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,6800.849999999999
BDCQ.SF3QQCA,2017.03,1125.701,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,6754.206
BDCQ.SF3QQCA,2017.06,1164.388,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,6986.3279999999995
BDCQ.SF3QQCA,2017.09,1203.509,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,7221.054
BDCQ.SF3QQCA,2017.12,1236.324,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,7417.944
BDCQ.SF3QQCA,2018.03,1225.851,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,7355.106000000001
BDCQ.SF3QQCA,2018.06,1283.227,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,7699.362000000001
BDCQ.SF3QQCA,2018.09,1319.114,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,7914.684
BDCQ.SF3QQCA,2018.12,1389.138,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,8334.828
BDCQ.SF3QQCA,2019.03,1328.08,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,7968.48
BDCQ.SF3QQCA,2019.06,1386.626,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,8319.756
BDCQ.SF3QQCA,2019.09,1412.246,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,8473.476
BDCQ.SF3QQCA,2019.12,1513.591,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,9081.545999999998
BDCQ.SF3QQCA,2020.03,1409.986,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,8459.916000000001
